no,token,pos,actual_label,predicted_label,sent_no,token_no,sent
360,Ἀργείων,a-p---mg-,ethnic,0,2986,12,εἰ μέν νυν Ξέρξης τε ἀπέπεμψε ταῦτα λέγοντα κήρυκα ἐς Ἄργος καὶ Ἀργείων ἄγγελοι ἀναβάντες ἐς Σοῦσα ἐπειρώτων Ἀρτοξέρξεα περὶ φιλίης οὐκ ἔχω ἀτρεκέως εἰπεῖν οὐδέ τινα γνώμην περὶ αὐτῶν ἀποφαίνομαι ἄλλην γε ἢ τήν περ αὐτοὶ Ἀργεῖοι λέγουσι
361,Ἀργείοισι,a-p---md-,ethnic,0,2987,3,οὕτω δὲ οὐδʼ Ἀργείοισι αἴσχιστα πεποίηται
362,Ἀργείων,a-p---mg-,ethnic,0,2989,3,τὰ μὲν περὶ Ἀργείων εἴρηται
363,Συρηκούσας,n-p---fa-,place,ethnic,2996,31,μετὰ δὲ τοῦτο τὸ εὕρημα τοὺς γαμόρους καλεομένους τῶν Συρηκοσίων ἐκπεσόντας ὑπό τε τοῦ δήμου καὶ τῶν σφετέρων δούλων καλεομένων δὲ Κυλλυρίων ὁ Γέλων καταγαγὼν τούτους ἐκ Κασμένης πόλιος ἐς τὰς Συρηκούσας ἔσχε καὶ ταύτας
364,Συρηκούσας,n-p---fa-,place,ethnic,2998,5,ὁ δὲ ἐπείτε παρέλαβε τὰς Συρηκούσας Γέλης μὲν ἐπικρατέων λόγον ἐλάσσω ἐποιέετο ἐπιτρέψας αὐτὴν Ἱέρωνι ἀδελφεῷ ἑωυτοῦ ὁ δὲ τὰς Συρηκούσας ἐκράτυνε καὶ ἦσάν οἱ πάντα αἱ Συρήκουσαι
365,Συρηκούσας,n-p---fa-,place,ethnic,2998,20,ὁ δὲ ἐπείτε παρέλαβε τὰς Συρηκούσας Γέλης μὲν ἐπικρατέων λόγον ἐλάσσω ἐποιέετο ἐπιτρέψας αὐτὴν Ἱέρωνι ἀδελφεῷ ἑωυτοῦ ὁ δὲ τὰς Συρηκούσας ἐκράτυνε καὶ ἦσάν οἱ πάντα αἱ Συρήκουσαι
366,Συρηκούσας,n-p---fa-,place,ethnic,2999,7,τοῦτο μὲν γὰρ Καμαριναίους ἅπαντας ἐς τὰς Συρηκούσας ἀγαγὼν πολιήτας ἐποίησε Καμαρίνης δὲ τὸ ἄστυ κατέσκαψε τοῦτο δὲ Γελῴων ὑπερημίσεας τῶν ἀστῶν τὠυτὸ τοῖσι Καμαριναίοισι ἐποίησε
367,Συρηκούσας,n-p---fa-,place,ethnic,3000,26,Μεγαρέας τε τοὺς ἐν Σικελίῃ ὡς πολιορκεόμενοι ἐς ὁμολογίην προσεχώρησαν τοὺς μὲν αὐτῶν παχέας ἀειραμένους τε πόλεμον αὐτῷ καὶ προσδοκῶντας ἀπολέεσθαι διὰ τοῦτο ἀγαγὼν ἐς τὰς Συρηκούσας πολιήτας ἐποίησε
368,Συρηκούσας,n-p---fa-,place,ethnic,3001,21,τὸν δὲ δῆμον τῶν Μεγαρέων οὐκ ἐόντα μεταίτιον τοῦ πολέμου τούτου οὐδὲ προσδεκόμενον κακὸν οὐδὲν πείσεσθαι ἀγαγὼν καὶ τούτους ἐς τὰς Συρηκούσας ἀπέδοτο ἐπʼ ἐξαγωγῇ ἐκ Σικελίης
369,Συρηκούσας,n-p---fa-,place,ethnic,3002,10,τότε δʼ ὡς οἱ ἄγγελοι τῶν Ἑλλήνων ἀπίκατο ἐς τὰς Συρηκούσας ἐλθόντες αὐτῷ ἐς λόγους ἔλεγον τάδε
370,Πέρσης,n-s---mn-,ethnic,0,3004,10,τὸν γὰρ ἐπιόντα ἐπὶ τὴν Ἑλλάδα πάντως κου πυνθάνεαι ὅτι Πέρσης ἀνὴρ μέλλει ζεύξας τὸν Ἑλλήσποντον καὶ ἐπάγων πάντα τὸν ἠῷον στρατὸν ἐκ τῆς Ἀσίης στρατηλατήσειν ἐπὶ τὴν Ἑλλάδα πρόσχημα μὲν ποιεύμενος ὡς ἐπʼ Ἀθήνας ἐλαύνει ἐν νόῳ δὲ ἔχων πᾶσαν τὴν Ἑλλάδα ὑπʼ ἑωυτῷ ποιήσασθαι
371,Πέρσης,n-s---mn-,ethnic,0,3008,7,μὴ γὰρ ἐλπίσῃς ἢν ἡμέας καταστρέψηται ὁ Πέρσης μάχῃ κρατήσας ὡς οὐκὶ ἥξει παρὰ σέ γε ἀλλὰ πρὸ τούτου φύλαξαι
372,Σπαρτιήτας,n-s---mn-,ethnic,0,3013,8,ἦ κε μέγʼ οἰμώξειε ὁ Πελοπίδης Ἀγαμέμνων πυθόμενος Σπαρτιήτας τὴν ἡγεμονίην ἀπαραιρῆσθαι ὑπὸ Γέλωνός τε καὶ Συρηκοσίων
373,Σπαρτιῆτα,l-d---fa-,ethnic,0,3015,2,ὦ ξεῖνε Σπαρτιῆτα ὀνείδεα κατιόντα ἀνθρώπῳ φιλέει ἐπανάγειν τὸν θυμόν
374,Δελφούς,n-p---ma-,place,ethnic,3028,18,ἐπείτε γὰρ τάχιστα ἐπύθετο τὸν Πέρσην διαβεβηκότα τὸν Ἑλλήσποντον πέμπει πεντηκοντέροισι τρισὶ Κάδμον τὸν Σκύθεω ἄνδρα Κῷον ἐς Δελφούς ἔχοντα χρήματα πολλὰ καὶ φιλίους λόγους καραδοκήσοντα τὴν μάχην τῇ πεσέεται καὶ ἢν μὲν ὁ βάρβαρος νικᾷ τά τε χρήματα αὐτῷ διδόναι καὶ γῆν τε καὶ ὕδωρ τῶν ἄρχει ὁ Γέλων ἢν δὲ οἱ Ἕλληνες ὀπίσω ἀπάγειν
375,Οἴτην,n-s---fa-,place,0,3077,16,τῶν δὲ Θερμοπυλέων τὸ μὲν πρὸς ἑσπέρης ὄρος ἄβατόν τε καὶ ἀπόκρημνον ὑψηλόν ἀνατεῖνον ἐς τὴν Οἴτην
376,Χύτρους,n-p---ma-,place,ethnic,3078,9,ἔστι δὲ ἐν τῇ ἐσόδῳ ταύτῃ θερμὰ λουτρά τὰ Χύτρους καλέουσι οἱ ἐπιχώριοι καὶ βωμὸς ἵδρυται Ἡρακλέος ἐπʼ αὐτοῖσι
377,Δελφοὶ,n-p---mn-,place,0,3088,0,Δελφοὶ μὲν δὴ κατὰ τὸ χρηστήριον ἔτι καὶ νῦν τοὺς ἀνέμους ἱλάσκονται
378,Κασθαναίης,n-s---fg-,place,0,3096,17,πανημερὸν δὲ πλέοντες οἱ βάρβαροι ἐξανύουσι τῆς Μαγνησίης χώρης ἐπὶ Σηπιάδα τε καὶ τὸν αἰγιαλὸν τὸν μεταξὺ Κασθαναίης τε πόλιος ἐόντα καὶ Σηπιάδος ἀκτῆς
379,Ἀρκαδίης,a-s---fg-,place,0,3129,35,ἦσαν δὲ οἵδε Ἑλλήνων οἱ ὑπομένοντες τὸν Πέρσην ἐν τούτῳ τῷ χώρῳ Σπαρτιητέων τε τριηκόσιοι ὁπλῖται καὶ Τεγεητέων καὶ Μαντινέων χίλιοι ἡμίσεες ἑκατέρων ἐξ Ὀρχομενοῦ τε τῆς Ἀρκαδίης εἴκοσι καὶ ἑκατόν καὶ ἐκ τῆς λοιπῆς Ἀρκαδίης χίλιοι
380,Πέρσης,n-s---mn-,ethnic,0,3141,11,οἱ δὲ ἐν Θερμοπύλῃσι Ἕλληνες ἐπειδὴ πέλας ἐγένετο τῆς ἐσβολῆς ὁ Πέρσης καταρρωδέοντες ἐβουλεύοντο περὶ ἀπαλλαγῆς
381,Σπαρτιήτης,n-s---mn-,ethnic,0,3186,11,Λακεδαιμονίων δὲ καὶ Θεσπιέων τοιούτων γενομένων ὅμως λέγεται ἀνὴρ ἄριστος γενέσθαι Σπαρτιήτης Διηνέκης
382,Σπάρτης,n-s---mn-,place,0,3193,20,μνῆμα τόδε κλεινοῖο Μεγιστία ὅν ποτε Μῆδοι Σπερχειὸν ποταμὸν κτεῖναν ἀμειψάμενοι μάντιος ὃς τότε κῆρας ἐπερχομένας σάφα εἰδώς οὐκ ἔτλη Σπάρτης ἡγεμόνα προλιπεῖν
383,Σπαρτιήτας,n-p---ma-,ethnic,0,3195,23,εἰ μέν νυν ἢ μοῦνον Ἀριστόδημον ἀλγήσαντα ἀπονοστῆσαι ἐς Σπάρτην ἢ καὶ ὁμοῦ σφεων ἀμφοτέρων τὴν κομιδὴν γενέσθαι δοκέειν ἐμοί οὐκ ἄν σφι Σπαρτιήτας μῆνιν οὐδεμίαν προσθέσθαι
384,Σπάρτη,n-s---fn-,place,0,3206,4,ἔστι ἐν τῇ Λακεδαίμονι Σπάρτη πόλις ἀνδρῶν ὀκτακισχιλίων μάλιστα καὶ οὗτοι πάντες εἰσὶ ὅμοιοι τοῖσι ἐνθάδε μαχεσαμένοισι
385,Ἑλλάς,n-s---fn-,place,0,3230,22,ἀντιβάντων δὲ τῶν συμμάχων εἶκον οἱ Ἀθηναῖοι μέγα πεποιημένοι περιεῖναι τὴν Ἑλλάδα καὶ γνόντες εἰ στασιάσουσι περὶ τῆς ἡγεμονίης ὡς ἀπολέεται ἡ Ἑλλάς ὀρθὰ νοεῦντες
386,Ἀθηνέων,n-p---mg-,place,ethnic,3236,30,οὗτοί τε δὴ πάντες δώροισι ἀναπεπεισμένοι ἦσαν καὶ τοῖσι Εὐβοεῦσι ἐκεχάριστο αὐτός τε ὁ Θεμιστοκλέης ἐκέρδηνε ἐλάνθανε δὲ τὰ λοιπὰ ἔχων ἀλλʼ ἠπιστέατο οἱ μεταλαβόντες τούτων τῶν χρημάτων ἐκ τῶν Ἀθηνέων ἐλθεῖν ἐπὶ τῷ λόγῳ τούτῳ τὰ χρήματα
387,Θερμοπύλῃσι,n-p---md-,place,ethnic,3269,24,ἦν μὲν γὰρ ἐπʼ Ἀρτεμισίῳ κατάσκοπος Πολύας γένος Ἀντικυρεύς τῷ προσετέτακτο καὶ εἶχε πλοῖον κατῆρες ἕτοιμον εἰ παλήσειε ὁ ναυτικὸς στρατός σημαίνειν τοῖσι ἐν Θερμοπύλῃσι ἐοῦσι
388,Θερμοπύλῃσι,n-p---md-,place,ethnic,3282,9,ἐν δὲ τῷ διὰ μέσου χρόνῳ ἐπείτε τὸ ἐν Θερμοπύλῃσι τρῶμα ἐγεγόνεε αὐτίκα Θεσσαλοὶ πέμπουσι κήρυκα ἐς Φωκέας ἅτε σφι ἔχοντες αἰεὶ χόλον ἀπὸ δὲ τοῦ ὑστάτου τρώματος καὶ τὸ κάρτα
389,Δωρίδος,n-s---fg-,place,0,3291,2,τῆς γὰρ Δωρίδος χώρης ποδεὼν στεινὸς ταύτῃ κατατείνει ὡς τριήκοντα σταδίων μάλιστά κῃ εὖρος κείμενος μεταξὺ τῆς τε Μηλίδος καὶ Φωκίδος χώρης ἥ περ ἦν τὸ παλαιὸν Δρυοπίς
390,Μηλίδος,n-s---fg-,place,0,3291,18,τῆς γὰρ Δωρίδος χώρης ποδεὼν στεινὸς ταύτῃ κατατείνει ὡς τριήκοντα σταδίων μάλιστά κῃ εὖρος κείμενος μεταξὺ τῆς τε Μηλίδος καὶ Φωκίδος χώρης ἥ περ ἦν τὸ παλαιὸν Δρυοπίς
391,Φωκίδος,n-s---fg-,place,0,3291,20,τῆς γὰρ Δωρίδος χώρης ποδεὼν στεινὸς ταύτῃ κατατείνει ὡς τριήκοντα σταδίων μάλιστά κῃ εὖρος κείμενος μεταξὺ τῆς τε Μηλίδος καὶ Φωκίδος χώρης ἥ περ ἦν τὸ παλαιὸν Δρυοπίς
392,Βοιωτούς,n-p---ma-,ethnic,place,3294,15,τὸ μὲν πλεῖστον καὶ δυνατώτατον τοῦ στρατοῦ ἅμα αὐτῷ Ξέρξῃ πορευόμενον ἐπʼ Ἀθήνας ἐσέβαλε ἐς Βοιωτούς ἐς γῆν τὴν Ὀρχομενίων
393,Ἀθηναίης,n-s---fg-,place,0,3304,11,οἱ δὲ βάρβαροι ἐπειδὴ ἐγίνοντο ἐπειγόμενοι κατὰ τὸ ἱρὸν τῆς Προναίης Ἀθηναίης ἐπιγίνεταί σφι τέρεα ἔτι μέζονα τοῦ πρὶν γενομένου τέρεος
394,Ἀθηναίης,n-s---fg-,place,0,3305,12,ἐπεὶ γὰρ δὴ ἦσαν ἐπιόντες οἱ βάρβαροι κατὰ τὸ ἱρὸν τῆς Προναίης Ἀθηναίης ἐν τούτῳ ἐκ μὲν τοῦ οὐρανοῦ κεραυνοὶ αὐτοῖσι ἐνέπιπτον ἀπὸ δὲ τοῦ Παρνησοῦ ἀπορραγεῖσαι δύο κορυφαὶ ἐφέροντο πολλῷ πατάγῳ ἐς αὐτοὺς καὶ κατέβαλον συχνούς σφεων ἐκ δὲ τοῦ ἱροῦ τῆς Προναίης βοή τε καὶ ἀλαλαγμὸς ἐγίνετο
395,Ἀθηναίης,n-s---fg-,place,0,3308,18,οἱ δὲ πεσόντες ἀπὸ τοῦ Παρνησοῦ λίθοι ἔτι καὶ ἐς ἡμέας ἦσαν σόοι ἐν τῷ τεμένεϊ τῆς Προναίης Ἀθηναίης κείμενοι ἐς τὸ ἐνέσκηψαν διὰ τῶν βαρβάρων φερόμενοι
396,Σπαρτιήτης,n-s---mn-,ethnic,place,3318,13,ναύαρχος μέν νυν ἐπῆν ὡυτὸς ὅς περ ἐπʼ Ἀρτεμισίῳ Εὐρυβιάδης ὁ Εὐρυκλείδεω ἀνὴρ Σπαρτιήτης οὐ μέντοι γένεος τοῦ βασιληίου ἐών
397,Ἀθηνέων,n-p---mg-,place,ethnic,3330,10,μετὰ δὲ Κήιοι τὰς αὐτὰς παρεχόμενοι ἔθνος ἐὸν Ἰωνικὸν ἀπὸ Ἀθηνέων
398,Ἀθηνέων,n-p---mg-,place,ethnic,3332,5,Νάξιοι δὲ εἰσὶ Ἴωνες ἀπὸ Ἀθηνέων γεγονότες
399,Ἀθηναίην,n-s---fa-,place,0,3350,25,ἔστι ἐν τῇ ἀκροπόλι ταύτῃ Ἐρεχθέος τοῦ γηγενέος λεγομένου εἶναι νηός ἐν τῷ ἐλαίη τε καὶ θάλασσα ἔνι τὰ λόγος παρὰ Ἀθηναίων Ποσειδέωνά τε καὶ Ἀθηναίην ἐρίσαντας περὶ τῆς χώρης μαρτύρια θέσθαι
400,Θερμοπύλῃσι,n-p---md-,place,ethnic,3371,12,ἀντιθήσω γὰρ τοῖσί τε ὑπὸ τοῦ χειμῶνος αὐτῶν ἀπολομένοισι καὶ τοῖσι ἐν Θερμοπύλῃσι καὶ τῇσι ἐπʼ Ἀρτεμισίῳ ναυμαχίῃσι τούσδε τοὺς τότε οὔκω ἑπομένους βασιλέι Μηλιέας καὶ Δωριέας καὶ Λοκροὺς καὶ Βοιωτοὺς πανστρατιῇ ἑπομένους πλὴν Θεσπιέων καὶ Πλαταιέων καὶ μάλα Καρυστίους τε καὶ Ἀνδρίους καὶ Τηνίους τε καὶ τοὺς λοιποὺς νησιώτας πάντας πλὴν τῶν πέντε πολίων τῶν ἐπεμνήσθημεν πρότερον τὰ οὐνόματα
401,Βοιωτοὺς,n-p---ma-,ethnic,place,3371,30,ἀντιθήσω γὰρ τοῖσί τε ὑπὸ τοῦ χειμῶνος αὐτῶν ἀπολομένοισι καὶ τοῖσι ἐν Θερμοπύλῃσι καὶ τῇσι ἐπʼ Ἀρτεμισίῳ ναυμαχίῃσι τούσδε τοὺς τότε οὔκω ἑπομένους βασιλέι Μηλιέας καὶ Δωριέας καὶ Λοκροὺς καὶ Βοιωτοὺς πανστρατιῇ ἑπομένους πλὴν Θεσπιέων καὶ Πλαταιέων καὶ μάλα Καρυστίους τε καὶ Ἀνδρίους καὶ Τηνίους τε καὶ τοὺς λοιποὺς νησιώτας πάντας πλὴν τῶν πέντε πολίων τῶν ἐπεμνήσθημεν πρότερον τὰ οὐνόματα
402,Πέρσης,n-s---mn-,ethnic,0,3372,8,ὅσῳ γὰρ δὴ προέβαινε ἐσωτέρω τῆς Ἑλλάδος ὁ Πέρσης τοσούτῳ πλέω ἔθνεά οἱ εἵπετο
403,Ἀθηνέων,n-p---mg-,place,ethnic,3377,34,οὔτε γὰρ σῖτος πάρα σφι ἐν τῇ νήσῳ ταύτῃ ὡς ἐγὼ πυνθάνομαι οὔτε αὐτοὺς οἰκός ἢν σὺ ἐπὶ τὴν Πελοπόννησον ἐλαύνῃς τὸν πεζὸν στρατόν ἀτρεμιεῖν τοὺς ἐκεῖθεν αὐτῶν ἥκοντας οὐδέ σφι μελήσει πρὸ τῶν Ἀθηνέων ναυμαχέειν
404,Λακεδαιμόνιοί,a-p---mn-,ethnic,0,3382,10,οἱ δὲ βοηθήσαντες ἐς τὸν Ἰσθμὸν πανδημεὶ οἵδε ἦσαν Ἑλλήνων Λακεδαιμόνιοί τε καὶ Ἀρκάδες πάντες καὶ Ἠλεῖοι καὶ Κορίνθιοι καὶ Ἐπιδαύριοι καὶ Φλιάσιοι καὶ Τροιζήνιοι καὶ Ἑρμιονέες
405,Ἀθήνας,n-p---fa-,place,0,3393,15,ἀλλʼ ὅταν Ἀρτέμιδος χρυσαόρου ἱερὸν ἀκτήν νηυσὶ γεφυρώσωσι καὶ εἰναλίην Κυνόσουραν ἐλπίδι μαινομένῃ λιπαρὰς πέρσαντες Ἀθήνας δῖα δίκη σβέσσει κρατερὸν κόρον ὕβριος υἱόν δεινὸν μαιμώοντα δοκεῦντʼ ἀνὰ πάντα πίεσθαι
406,Ἑλλάδος,n-s---fg-,place,0,3394,2,τότʼ ἐλεύθερον Ἑλλάδος ἦμαρ εὐρύοπα Κρονίδης ἐπάγει καὶ πότνια Νίκη
407,Σάμου,n-s---fg-,place,0,3409,13,τοῦδε δὲ εἵνεκα μέμνημαι τούτων μούνων ὅτι Θεομήστωρ μὲν διὰ τοῦτο τὸ ἔργον Σάμου ἐτυράννευσε καταστησάντων τῶν Περσέων Φύλακος δὲ εὐεργέτης βασιλέος ἀνεγράφη καὶ χώρῃ ἐδωρήθη πολλῇ
408,Ἀθηναίης,n-s---fg-,place,0,3429,9,ὡς δὲ ἄρα φεύγοντας γίνεσθαι τῆς Σαλαμινίης κατὰ ἱρὸν Ἀθηναίης Σκιράδος περιπίπτειν σφι κέλητα θείῃ πομπῇ τὸν οὔτε πέμψαντα φανῆναι οὐδένα οὔτε τι τῶν ἀπὸ τῆς στρατιῆς εἰδόσι προσφέρεσθαι τοῖσι Κορινθίοισι
409,Ἑλλάς,n-s---fn-,place,0,3433,6,μαρτυρέει δέ σφι καὶ ἡ ἄλλη Ἑλλάς
410,Ἀθηναίῳ,a-s---md-,ethnic,0,3438,35,ὥστε ἀποπλησθῆναι τὸν χρησμὸν τόν τε ἄλλον πάντα τὸν περὶ τῆς ναυμαχίης ταύτης εἰρημένοι Βάκιδι καὶ Μουσαίῳ καὶ δὴ καὶ κατὰ τὰ ναυήγια τὰ ταύτῃ ἐξενειχθέντα τὸ εἰρημένον πολλοῖσι ἔτεσι πρότερον τούτων ἐν χρησμῷ Λυσιστράτῳ Ἀθηναίῳ ἀνδρὶ χρησμολόγῳ τὸ ἐλελήθεε πάντας τοὺς Ἕλληνας Κωλιάδες δὲ γυναῖκες ἐρετμοῖσι φρύξουσι τοῦτο δὲ ἔμελλε ἀπελάσαντος βασιλέος ἔσεσθαι
411,Ἀθηνέων,n-p---mg-,place,ethnic,3448,18,Μαρδόνιος δὲ ὁρῶν μὲν Ξέρξην συμφορὴν μεγάλην ἐκ τῆς ναυμαχίης ποιεύμενον ὑποπτεύων δὲ αὐτὸν δρησμὸν βουλεύειν ἐκ τῶν Ἀθηνέων φροντίσας πρὸς ἑωυτὸν ὡς δώσει δίκην ἀναγνώσας βασιλέα στρατεύεσθαι ἐπὶ τὴν Ἑλλάδα καί οἱ κρέσσον εἴη ἀνακινδυνεῦσαι ἢ κατεργάσασθαι τὴν Ἑλλάδα ἢ αὐτὸν καλῶς τελευτῆσαι τὸν βίον ὑπὲρ μεγάλων αἰωρηθέντα
412,Κύπριοί,n-p---mn-,ethnic,0,3453,7,εἰ δὲ Φοίνικές τε καὶ Αἰγύπτιοι καὶ Κύπριοί τε καὶ Κίλικες κακοὶ ἐγένοντο οὐδὲν πρὸς Πέρσας τοῦτο προσήκει τὸ πάθος
413,Πανιώνιος,n-s---mn-,ethnic,0,3466,4,ἄλλους τε δὴ ὁ Πανιώνιος ἐξέταμε πολλούς ἅτε ποιεύμενος ἐκ τούτου τὴν ζόην καὶ δὴ καὶ τοῦτον
414,Σαρδίων,n-p---mg-,place,ethnic,3467,11,καὶ οὐ γὰρ τὰ πάντα ἐδυστύχεε ὁ Ἑρμότιμος ἀπικνέεται ἐκ τῶν Σαρδίων παρὰ βασιλέα μετʼ ἄλλων δώρων χρόνου δὲ προϊόντος πάντων τῶν εὐνούχων ἐτιμήθη μάλιστα παρὰ Ξέρξῃ
415,Πανιώνιος,n-s---mn-,ethnic,0,3469,12,ὡς δέ οἱ ταῦτα ὠνείδισε ἀχθέντων τῶν παίδων ἐς ὄψιν ἠναγκάζετο ὁ Πανιώνιος τῶν ἑωυτοῦ παίδων τεσσέρων ἐόντων τὰ αἰδοῖα ἀποτάμνειν ἀναγκαζόμενος δὲ ἐποίεε ταῦτα
416,Πέρσης,n-s---mn-,ethnic,0,3474,4,εἰ γὰρ ἀναγκασθείη ὁ Πέρσης μένειν ἐν τῇ Εὐρώπῃ πειρῷτο ἂν ἡσυχίην μὴ ἄγειν ὡς ἄγοντι μέν οἱ ἡσυχίην οὔτε τι προχωρέειν οἷόν τε ἔσται τῶν πρηγμάτων οὔτε τις κομιδὴ τὰ ὀπίσω φανήσεται λιμῷ τέ οἱ ἡ στρατιὴ διαφθερέεται ἐπιχειρέοντι δὲ αὐτῷ καὶ ἔργου ἐχομένῳ πάντα τὰ κατὰ τὴν Εὐρώπην οἷά τε ἔσται προσχωρῆσαι κατὰ πόλις τε καὶ κατὰ ἔθνεα ἤτοι ἁλισκομένων γε ἢ πρὸ τούτου ὁμολογεόντων
417,Βοιωτοὺς,n-p---ma-,ethnic,place,3492,12,οἱ δʼ ἀμφὶ Ξέρξην ἐπισχόντες ὀλίγας ἡμέρας μετὰ τὴν ναυμαχίην ἐξήλαυνον ἐς Βοιωτοὺς τὴν αὐτὴν ὁδόν
418,Ἰνδούς,n-p---ma-,ethnic,0,3493,48,ὡς δὲ ἀπίκατο ἐς τὴν Θεσσαλίην ἐνθαῦτα Μαρδόνιος ἐξελέγετο πρώτους μὲν τοὺς Πέρσας πάντας τοὺς ἀθανάτους καλεομένους πλὴν Ὑδάρνεος τοῦ στρατηγοῦ ʽοὗτος γὰρ οὐκ ἔφη λείψεσθαι βασιλέοσ̓ μετὰ δὲ τῶν ἄλλων Περσέων τοὺς θωρηκοφόρους καὶ τὴν ἵππον τὴν χιλίην καὶ Μήδους τε καὶ Σάκας καὶ Βακτρίους τε καὶ Ἰνδούς καὶ τὸν πεζὸν καὶ τὴν ἄλλην ἵππον
419,Λακεδαιμόνιοί,a-p---mn-,ethnic,0,3498,3,ὦ βασιλεῦ Μήδων Λακεδαιμόνιοί τέ σε καὶ Ἡρακλεῖδαι οἱ ἀπὸ Σπάρτης αἰτέουσι φόνου δίκας ὅτι σφέων τὸν βασιλέα ἀπέκτεινας ῥυόμενον τὴν Ἑλλάδα
420,Ἑλλήσποντον,n-s---ma-,place,0,3504,21,καὶ οὗτοι μὲν τοῦτον τὸν μισθὸν ἔλαβον οἱ δὲ Πέρσαι ὡς ἐκ τῆς Θρηίκης πορευόμενοι ἀπίκοντο ἐπὶ τὸν πόρον ἐπειγόμενοι τὸν Ἑλλήσποντον τῇσι νηυσὶ διέβησαν ἐς Ἄβυδον
421,Ἀθηνέων,n-p---mg-,place,ethnic,3506,12,ἔστι δὲ καὶ ἄλλος ὅδε λόγος λεγόμενος ὡς ἐπειδὴ Ξέρξης ἀπελαύνων ἐξ Ἀθηνέων ἀπίκετο ἐπʼ Ἠιόνα τὴν ἐπὶ Στρυμόνι ἐνθεῦτεν οὐκέτι ὁδοιπορίῃσι διεχρᾶτο ἀλλὰ τὴν μὲν στρατιὴν Ὑδάρνεϊ ἐπιτράπει ἀπάγειν ἐς τὸν Ἑλλήσποντον αὐτὸς δʼ ἐπὶ νεὸς Φοινίσσης ἐπιβὰς ἐκομίζετο ἐς τὴν Ἀσίην
422,Ἀθηνέων,n-p---mg-,place,ethnic,3514,15,καὶ ὡς αὐτοὶ λέγουσι Ἀβδηρῖται λέγοντες ἔμοιγε οὐδαμῶς πιστά πρῶτον ἐλύσατο τὴν ζώνην φεύγων ἐξ Ἀθηνέων ὀπίσω ὡς ἐν ἀδείῃ ἐών
423,Μακεδονίην,n-s---fa-,place,0,3531,24,ὡς δὲ ὃ μὲν ἦν ἐν τῇ Ἀσίῃ ὁ δὲ ὀπίσω πορευόμενος κατὰ τὴν Παλλήνην ἐγίνετο ἅτε Μαρδονίου τε χειμερίζοντος περὶ Θεσσαλίην τε καὶ Μακεδονίην καὶ οὐδέν κω κατεπείγοντος ἥκειν ἐς τὸ ἄλλο στρατόπεδον οὐκ ἐδικαίου ἐντυχὼν ἀπεστεῶσι Ποτιδαιήτῃσι μὴ οὐκ ἐξανδραποδίσασθαι σφέας
424,Σπάρτης,n-s---mn-,place,0,3549,14,οὗτοι πάντες πλὴν τῶν ἑπτὰ τῶν μετὰ Λευτυχίδεα πρώτων καταλεχθέντων οἱ ἄλλοι βασιλέες ἐγένοντο Σπάρτης
425,Σάμου,n-s---mg-,place,0,3554,11,συνέπιπτε δὲ τοιοῦτο ὥστε τοὺς μὲν βαρβάρους τὸ πρὸς ἑσπέρης ἀνωτέρω Σάμου μὴ τολμᾶν καταπλῶσαι καταρρωδηκότας τοὺς δὲ Ἕλληνας χρηιζόντων Χίων τὸ πρὸς τὴν ἠῶ κατωτέρω Δήλου
426,Ἀθηναῖον,a-s---ma-,ethnic,0,3565,12,τάχα δʼ ἂν καὶ τὰ χρηστήρια ταῦτά οἱ προλέγοι συμβουλεύοντα σύμμαχον τὸν Ἀθηναῖον ποιέεσθαι
427,Ἰλλυριοὺς,n-p---ma-,ethnic,place,3567,4,ἐξ Ἄργεος ἔφυγον ἐς Ἰλλυριοὺς τῶν Τημένου ἀπογόνων τρεῖς ἀδελφεοί Γαυάνης τε καὶ Ἀέροπος καὶ Περδίκκης ἐκ δὲ Ἰλλυριῶν ὑπερβαλόντες ἐς τὴν ἄνω Μακεδονίην ἀπίκοντο ἐς Λεβαίην πόλιν
428,Βέρμιον,a-s---na-,place,0,3570,6,ὑπὲρ δὲ τῶν κήπων ὄρος κεῖται Βέρμιον οὔνομα ἄβατον ὑπὸ χειμῶνος
429,Βοιωτοῖσι,n-p---md-,ethnic,place,3598,7,ἐπεὶ δὲ πορευόμενος γίνεται ὁ στρατὸς ἐν Βοιωτοῖσι οἱ Θηβαῖοι κατελάμβανον τὸν Μαρδόνιον καὶ συνεβούλευον αὐτῷ λέγοντες ὡς οὐκ εἴη χῶρος ἐπιτηδεότερος ἐνστρατοπεδεύεσθαι ἐκείνου οὐδὲ ἔων ἰέναι ἑκαστέρω ἀλλʼ αὐτοῦ ἱζόμενον ποιέειν ὅκως ἀμαχητὶ τὴν πᾶσαν Ἑλλάδα καταστρέψεται
430,Ἀθήνας,n-s---fg-,place,ethnic,3601,34,οἳ μὲν ταῦτα συνεβούλευον ὁ δὲ οὐκ ἐπείθετο ἀλλά οἱ δεινὸς ἐνέστακτο ἵμερος τὰς Ἀθήνας δεύτερα ἑλεῖν ἅμα μὲν ὑπʼ ἀγνωμοσύνης ἅμα δὲ πυρσοῖσι διὰ νήσων ἐδόκεε βασιλέι δηλώσειν ἐόντι ἐν Σάρδισι ὅτι ἔχοι Ἀθήνας
